Z	charge	l	mult	delta	grade	source	B	witness	bound
7	7	6	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
7	7	7	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
8	1	0	3	1.14059	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
8	1	1	3	0.73064	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
8	1	2	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	1	3	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	1	4	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	1	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	1	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	1	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	1	0	5	1.14059	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
8	1	1	5	0.73064	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
8	1	2	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	1	3	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	1	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	1	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	1	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	1	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	2	0	2	0.85325	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
8	2	1	2	0.54204	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
8	2	2	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	2	3	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	2	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	2	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	2	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	2	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	2	0	4	0.85325	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
8	2	1	4	0.54204	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
8	2	2	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	2	3	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	2	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
8	2	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	2	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	2	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	3	0	1	0.5852	measured	captured levels	2	witnessed	-
8	3	1	1	0.42254	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	3	2	1	0.1196	measured	captured levels	0	witnessed	-
8	3	3	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	3	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	3	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	3	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	3	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	3	0	3	0.625	measured	captured levels	2	witnessed	-
8	3	1	3	0.4221	measured	captured levels	1	witnessed	-
8	3	2	3	0.10405	measured	captured levels	0	witnessed	-
8	3	3	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	3	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	3	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	3	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	3	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	4	0	2	0.4408	measured	captured levels	2	witnessed	-
8	4	1	2	0.2462	measured	captured levels	0	witnessed	-
8	4	2	2	0.0681	measured	captured levels	0	witnessed	-
8	4	3	2	0.0408	measured	captured levels	0	witnessed	-
8	4	4	2	-0.0028	measured	captured levels	0	witnessed	-
8	4	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	4	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	4	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	5	0	1	0.43715	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	5	1	1	0.25265	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	5	2	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	5	3	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	5	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	5	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	5	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	5	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	5	0	3	0.43715	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	5	1	3	0.25265	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	5	2	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	5	3	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	5	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	5	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	5	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	5	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	6	0	2	0.21054	computed	the channel equation	1	unwitnessed	none — separable series, simply not yet measured
8	6	1	2	0.17631	computed	the channel equation	0	unwitnessed	none — separable series, simply not yet measured
8	6	2	2	0.0	computed	the channel equation	0	unwitnessed	none — separable series, simply not yet measured
8	6	3	2	0.0	computed	the channel equation	0	unwitnessed	none — separable series, simply not yet measured
8	6	4	2	0.0	computed	the channel equation	0	unwitnessed	none — separable series, simply not yet measured
8	6	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	6	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	6	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	7	0	1	0.15783	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	7	1	1	0.09913	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	7	2	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	7	3	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	7	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	7	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	7	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	7	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	7	0	3	0.15783	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	7	1	3	0.09913	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	7	2	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	7	3	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	7	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
8	7	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	7	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	7	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
8	8	0	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
8	8	1	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
8	8	2	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
8	8	3	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
8	8	4	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
8	8	5	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
8	8	6	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
8	8	7	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
9	1	0	2	1.1857	measured	captured levels	2	witnessed	-
9	1	1	2	0.77443	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
9	1	2	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	1	3	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	1	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	1	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	1	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	1	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	1	0	4	1.28	measured	captured levels	2	witnessed	-
9	1	1	4	0.8308	measured	captured levels	1	witnessed	-
9	1	2	4	0.0236	measured	captured levels	0	witnessed	-
9	1	3	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	1	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	1	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	1	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	1	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	2	0	3	0.9039	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
9	2	1	3	0.57902	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
9	2	2	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	2	3	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	2	4	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	2	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	2	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	2	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	2	0	5	0.9039	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
9	2	1	5	0.57902	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
9	2	2	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	2	3	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	2	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	2	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	2	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	2	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	3	0	2	0.71779	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
9	3	1	2	0.45599	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
9	3	2	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	3	3	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	3	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	3	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	3	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	3	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
9	3	0	4	0.71779	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
9	3	1	4	0.45599	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
9	3	2	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
9	3	3	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
