id	verdict	reason
649	defect	C13 handle leak at mc L3532, `T.tight` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
650	defect	C13 handle leak at mc L3534, `3B.five` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
651	defect	C13 handle leak at mc L3535, `3B.metric` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
652	defect	C13 handle leak at mc L3536, `W.rel` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
653	defect	C13 handle leak at mc L3537, `3B.shape` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
654	defect	C13 handle leak at mc L3538, `3B.shape` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
655	defect	C13 handle leak at mc L3538, `3B.metric` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
656	defect	C13 handle leak at mc L3538, `3B.pot` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
657	defect	C13 handle leak at mc L3539, `G.graph` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
658	defect	C13 handle leak at mc L3540, `3B.index` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
659	defect	C13 handle leak at mc L3541, `3B.index` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
660	defect	C13 handle leak at mc L3542, `3B.index` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
661	defect	C13 handle leak at mc L3543, `M.sorce` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
662	defect	C13 handle leak at mc L3544, `LS.ent` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
663	defect	C13 handle leak at mc L3544, `LS.law` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
664	defect	C13 handle leak at mc L3544, `LS.coll` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
665	defect	C13 handle leak at mc L3544, `LS.pin` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
666	defect	C13 handle leak at mc L3544, `LS.asym` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
667	defect	C13 handle leak at mc L3544, `LS.quart` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
668	defect	C13 handle leak at mc L3544, `LS.chord` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
669	defect	C13 handle leak at mc L3544, `LS.twin` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
670	defect	C13 handle leak at mc L3545, `3B.tri` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
671	defect	C13 handle leak at mc L3545, `3B.def` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
672	defect	C13 handle leak at mc L3545, `3B.index` in the bibliography table's `objects` column. One class at one site, closed on all 286 rows together: the column prints 265 handles, the compendium states none of them as an object's own name anywhere outside the table (six appear only as references inside other entries), 122 resolve only in another volume and 137 resolve nowhere; the handle-to-object map is mathreg.py's, which is not a member (docket 38, with docket 28 / ruling 46 and precedent 1546). Measured by r2-bib.py §2; carried open from 28a2 and closed here. Recorded, not repaired
