# 3,611 COREPRESENTATIONS over the 870 isolated high-symmetry k-stars of
# the 162 space groups that seat any -- the physically irreducible phonon
# levels once TIME REVERSAL is admitted.  COMPUTED end to end; no
# representation, corepresentation or k-point table is read.
#
# SPINLESS (T^2 = +1) and NONMAGNETIC.  W is the NORMALISED indicator of
# Bilbao's Representations DSG (Elcoro et al. 2017, eq. 13), divided by
# |G_k|; it is NOT Bradley & Cracknell eq. (7.3.48) or MTQC's J_sigma.
#
# WHAT IS CHECKED, AND WHAT IS NOT.  Verified by corep_derive.py --selftest:
#   the SIGNED sum rule, whose right-hand side touches no character table
#     -- holds on all 828 stars with an antiunitary coset;
#   the case-(c) pairing, fixed-point-free on all 828;
#   21 stars measured out of an actual DYNAMICAL MATRIX, with a complex
#     Hermitian control that breaks only time reversal -- 0 mismatches;
#   the published rows of sg 19, 76, 144, 227 and 230.
# Agreement with captures/PHONON-KGROUND.tsv over the 7 non-Gamma TRIMs of
# all 230 space groups (230 of 230) is measured by a separate script and is
# NOT re-run by this file's selftest.  Neither is the set-wise identity of
# the stars with kpoint_derive's grid-free enumeration (230 of 230).
sg	system	k	k2	little_order	star	factor_order	small_dim	n_small	case	corep_dim	doubling
95	tetragonal	1/2,1/2,1/2	-	8	1	4	2	1	a	2	none
95	tetragonal	1/2,1/2,1/2	-	8	1	4	2	1	a	2	none
95	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
95	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
95	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
95	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
95	tetragonal	0/1,1/2,1/2	-	4	2	2	2	1	a	2	none
96	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
96	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
96	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
96	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
96	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
96	tetragonal	0/1,0/1,1/2	-	8	1	4	2	1	a	2	none
96	tetragonal	0/1,0/1,1/2	-	8	1	4	2	1	a	2	none
96	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
96	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
96	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
96	tetragonal	1/2,1/2,1/2	-	8	1	4	2	2	c	4	at-k
96	tetragonal	0/1,1/2,0/1	-	4	2	2	2	1	a	2	none
96	tetragonal	0/1,1/2,1/2	-	4	2	4	1	2	c	2	at-k
96	tetragonal	0/1,1/2,1/2	-	4	2	4	1	2	c	2	at-k
97	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
97	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
97	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
97	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
97	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
97	tetragonal	0/1,0/1,1/2	-	8	1	1	2	1	a	2	none
97	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
97	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
97	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
97	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
97	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
97	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
97	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
97	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
97	tetragonal	1/2,0/1,1/4	-	4	2	1	1	2	c	2	at-k
97	tetragonal	1/2,0/1,1/4	-	4	2	1	1	1	a	1	none
97	tetragonal	1/2,0/1,1/4	-	4	2	1	1	1	a	1	none
98	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
98	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
98	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
98	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
98	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
98	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
98	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
98	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
98	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
98	tetragonal	0/1,0/1,1/2	-	8	1	2	1	1	a	1	none
98	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
98	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
98	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
98	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
98	tetragonal	1/2,0/1,1/4	-	4	2	4	2	1	a	2	none
111	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
111	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
111	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
111	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
111	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
111	tetragonal	0/1,0/1,1/2	-	8	1	1	2	1	a	2	none
111	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
111	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
111	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
111	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
111	tetragonal	1/2,1/2,0/1	-	8	1	1	2	1	a	2	none
111	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
111	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
111	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
111	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
111	tetragonal	1/2,1/2,1/2	-	8	1	1	2	1	a	2	none
111	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
111	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
111	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
111	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
111	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
111	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
111	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
111	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
111	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
111	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
111	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
111	tetragonal	0/1,1/2,1/2	-	4	2	1	1	1	a	1	none
112	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
112	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
112	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
112	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
112	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
112	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
112	tetragonal	0/1,0/1,1/2	-	8	1	2	1	2	c	2	at-k
112	tetragonal	0/1,0/1,1/2	-	8	1	2	1	2	c	2	at-k
112	tetragonal	1/2,1/2,0/1	-	8	1	1	2	1	a	2	none
112	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
112	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
112	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
112	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
112	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
112	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
112	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
112	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
112	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
112	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
112	tetragonal	0/1,1/2,0/1	-	4	2	1	1	1	a	1	none
112	tetragonal	0/1,1/2,1/2	-	4	2	2	1	1	a	1	none
112	tetragonal	0/1,1/2,1/2	-	4	2	2	1	1	a	1	none
112	tetragonal	0/1,1/2,1/2	-	4	2	2	1	1	a	1	none
112	tetragonal	0/1,1/2,1/2	-	4	2	2	1	1	a	1	none
113	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
113	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
113	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
113	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
113	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
113	tetragonal	0/1,0/1,1/2	-	8	1	1	2	1	a	2	none
113	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
113	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
113	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
113	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
113	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
113	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
113	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
113	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
113	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
113	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
113	tetragonal	0/1,1/2,0/1	-	4	2	2	2	1	a	2	none
113	tetragonal	0/1,1/2,1/2	-	4	2	2	2	1	a	2	none
114	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
114	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
114	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
114	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
114	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
114	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
114	tetragonal	0/1,0/1,1/2	-	8	1	2	1	2	c	2	at-k
114	tetragonal	0/1,0/1,1/2	-	8	1	2	1	2	c	2	at-k
114	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
114	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
114	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
114	tetragonal	1/2,1/2,1/2	-	8	1	1	2	1	b	4	at-k
114	tetragonal	1/2,1/2,1/2	-	8	1	1	1	2	c	2	at-k
114	tetragonal	1/2,1/2,1/2	-	8	1	1	1	2	c	2	at-k
114	tetragonal	0/1,1/2,0/1	-	4	2	2	2	1	a	2	none
114	tetragonal	0/1,1/2,1/2	-	4	2	2	2	1	a	2	none
115	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
115	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
115	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
115	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
115	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
115	tetragonal	0/1,0/1,1/2	-	8	1	1	2	1	a	2	none
115	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
115	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
115	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
115	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
115	tetragonal	1/2,1/2,0/1	-	8	1	1	2	1	a	2	none
115	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
115	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
115	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
115	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
115	tetragonal	1/2,1/2,1/2	-	8	1	1	2	1	a	2	none
115	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
115	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
115	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
115	tetragonal	1/2,1/2,1/2	-	8	1	1	1	1	a	1	none
116	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
116	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
116	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
116	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
116	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
116	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
116	tetragonal	0/1,0/1,1/2	-	8	1	2	1	2	c	2	at-k
116	tetragonal	0/1,0/1,1/2	-	8	1	2	1	2	c	2	at-k
116	tetragonal	1/2,1/2,0/1	-	8	1	1	2	1	a	2	none
116	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
116	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
116	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
116	tetragonal	1/2,1/2,0/1	-	8	1	1	1	1	a	1	none
116	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
116	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
116	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
117	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
117	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
117	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
117	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
117	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
117	tetragonal	0/1,0/1,1/2	-	8	1	1	2	1	a	2	none
117	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
117	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
117	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
117	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
117	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
117	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
117	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
117	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
117	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
117	tetragonal	1/2,1/2,1/2	-	8	1	2	1	2	c	2	at-k
118	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
118	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
118	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
118	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
118	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
118	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
118	tetragonal	0/1,0/1,1/2	-	8	1	2	1	2	c	2	at-k
118	tetragonal	0/1,0/1,1/2	-	8	1	2	1	2	c	2	at-k
118	tetragonal	1/2,1/2,0/1	-	8	1	2	2	1	a	2	none
118	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
118	tetragonal	1/2,1/2,0/1	-	8	1	2	1	2	c	2	at-k
118	tetragonal	1/2,1/2,1/2	-	8	1	2	2	1	a	2	none
118	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
118	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
118	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
118	tetragonal	1/2,1/2,1/2	-	8	1	2	1	1	a	1	none
119	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
119	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
119	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
119	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
119	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
119	tetragonal	0/1,0/1,1/2	-	8	1	1	2	1	a	2	none
119	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
119	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
119	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
119	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
119	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
119	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
119	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
119	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
119	tetragonal	1/2,0/1,1/4	-	4	2	1	1	1	a	1	none
119	tetragonal	1/2,0/1,1/4	-	4	2	1	1	1	a	1	none
119	tetragonal	1/2,0/1,1/4	-	4	2	1	1	1	a	1	none
119	tetragonal	1/2,0/1,1/4	-	4	2	1	1	1	a	1	none
120	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
120	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
120	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
120	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
120	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
120	tetragonal	0/1,0/1,1/2	-	8	1	1	2	1	a	2	none
120	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
120	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
120	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
120	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
120	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
120	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
120	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
120	tetragonal	1/2,0/1,0/1	-	4	2	1	1	1	a	1	none
120	tetragonal	1/2,0/1,1/4	-	4	2	1	1	2	c	2	at-k
120	tetragonal	1/2,0/1,1/4	-	4	2	1	1	2	c	2	at-k
121	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
121	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
121	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
121	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
121	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
121	tetragonal	0/1,0/1,1/2	-	8	1	1	2	1	a	2	none
121	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
121	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
121	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
121	tetragonal	0/1,0/1,1/2	-	8	1	1	1	1	a	1	none
121	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	8	1	1	2	2	x	2	in-bz
121	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	8	1	1	1	2	x	1	in-bz
121	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	8	1	1	1	2	x	1	in-bz
121	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	8	1	1	1	2	x	1	in-bz
121	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	8	1	1	1	2	x	1	in-bz
122	tetragonal	0/1,0/1,0/1	-	8	1	1	2	1	a	2	none
122	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
122	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
122	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
122	tetragonal	0/1,0/1,0/1	-	8	1	1	1	1	a	1	none
122	tetragonal	0/1,0/1,1/2	-	8	1	2	2	1	a	2	none
122	tetragonal	0/1,0/1,1/2	-	8	1	2	1	2	c	2	at-k
122	tetragonal	0/1,0/1,1/2	-	8	1	2	1	2	c	2	at-k
122	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	8	1	4	2	2	x	2	in-bz
122	tetragonal	1/2,0/1,1/4	1/2,0/1,3/4	8	1	4	2	2	x	2	in-bz
123	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
123	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
123	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,1/2	-	16	1	1	2	1	a	2	none
123	tetragonal	0/1,0/1,1/2	-	16	1	1	2	1	a	2	none
123	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,0/1	-	16	1	1	2	1	a	2	none
123	tetragonal	1/2,1/2,0/1	-	16	1	1	2	1	a	2	none
123	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,1/2	-	16	1	1	2	1	a	2	none
123	tetragonal	1/2,1/2,1/2	-	16	1	1	2	1	a	2	none
123	tetragonal	1/2,1/2,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	1/2,1/2,1/2	-	16	1	1	1	1	a	1	none
123	tetragonal	0/1,1/2,0/1	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,0/1	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,0/1	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,0/1	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,0/1	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,0/1	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,0/1	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,0/1	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,1/2	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,1/2	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,1/2	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,1/2	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,1/2	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,1/2	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,1/2	-	8	2	1	1	1	a	1	none
123	tetragonal	0/1,1/2,1/2	-	8	2	1	1	1	a	1	none
124	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
124	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
124	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	0/1,0/1,1/2	-	16	1	2	2	2	c	4	at-k
124	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
124	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
124	tetragonal	1/2,1/2,0/1	-	16	1	1	2	1	a	2	none
124	tetragonal	1/2,1/2,0/1	-	16	1	1	2	1	a	2	none
124	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	1/2,1/2,0/1	-	16	1	1	1	1	a	1	none
124	tetragonal	1/2,1/2,1/2	-	16	1	2	2	2	c	4	at-k
124	tetragonal	1/2,1/2,1/2	-	16	1	2	2	1	a	2	none
