id	pass	number	verdict	confidence	volume	already_docketed	reason	register_entry_marker	correction_label	correction_quote	conversation	conversation_title	msg
PO-0007	numeric	976	CORRECTLY-UPDATED	MEDIUM	The_Method_1_6___The_Register-2.md		The quote assigns 976 cells to the eight-coordinate Method Lambda, and register 255 uses 976 for exactly that object (all 976 carrying all eight coordinates), so no withdrawn figure stands.		Two different objects share the name Lambda	the *Method's* Λ is the **eight-coordinate** object (n, ℓ, k, q, e, f, g, 2S), 976 cells (Physics Compendium)... The elemental lattice's Λ is the **three-coordinate** object, 210 cells. They are different objects sharing a name. So the honest picture is **1–94 = the (n, ℓ, k) elemental lattice; ~95–164 = the successor Λ₈ / Lach Cylinder development; 165+ = the mature Method**	da80a574-2f74-426b-9157-83f0a2745cc6	51	21
PO-0007	numeric	210	CORRECTLY-UPDATED	MEDIUM	The_Method_1_6___The_Register-2.md		The quote assigns 210 cells to the three-coordinate elemental lattice, and register 39's 210 admissible cells is that same three-coordinate object, so the volume's use matches the correction's distinction.		Two different objects share the name Lambda	the *Method's* Λ is the **eight-coordinate** object (n, ℓ, k, q, e, f, g, 2S), 976 cells (Physics Compendium)... The elemental lattice's Λ is the **three-coordinate** object, 210 cells. They are different objects sharing a name. So the honest picture is **1–94 = the (n, ℓ, k) elemental lattice; ~95–164 = the successor Λ₈ / Lach Cylinder development; 165+ = the mature Method**	da80a574-2f74-426b-9157-83f0a2745cc6	51	21
PO-0007	numeric	164	CORRECTLY-UPDATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's picture puts ~95-164 in the Lambda-8 successor development, and the volume already describes 95 to 164 as the superseded Lambda-8 successor-development stretch.		Two different objects share the name Lambda	the *Method's* Λ is the **eight-coordinate** object (n, ℓ, k, q, e, f, g, 2S), 976 cells (Physics Compendium)... The elemental lattice's Λ is the **three-coordinate** object, 210 cells. They are different objects sharing a name. So the honest picture is **1–94 = the (n, ℓ, k) elemental lattice; ~95–164 = the successor Λ₈ / Lach Cylinder development; 165+ = the mature Method**	da80a574-2f74-426b-9157-83f0a2745cc6	51	21
PO-0007	numeric	165	CORRECTLY-UPDATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's 165+ = mature Method matches the volume's own statement that 165 to 1791 are the mature record from which the compendia are distilled.		Two different objects share the name Lambda	the *Method's* Λ is the **eight-coordinate** object (n, ℓ, k, q, e, f, g, 2S), 976 cells (Physics Compendium)... The elemental lattice's Λ is the **three-coordinate** object, 210 cells. They are different objects sharing a name. So the honest picture is **1–94 = the (n, ℓ, k) elemental lattice; ~95–164 = the successor Λ₈ / Lach Cylinder development; 165+ = the mature Method**	da80a574-2f74-426b-9157-83f0a2745cc6	51	21
PO-0008	numeric	164	CORRECTLY-UPDATED	HIGH	The_Method_1_6___The_Register-2.md		The correction insists 95-164 is Lambda-8 successor material rather than elemental-lattice genesis, and the volume labels 1-94 the genesis block and 95-164 the superseded Lambda-8 successor-development stretch.		95-164 are not superseded elemental-lattice entries	"**The 95–164 stretch is NOT elemental-lattice genesis** — it is Λ₈ (Lach Cylinder) successor material, whose entry text is **unretrievable** … ""would require reconstructing text from summaries — **fabrication, which this project's discipline forbids**."""	182637ad-bb08-42e0-ae6e-58708afa667a	52	7
PO-0010	claim	(claim, no number)	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		"Grepping every volume for Λ₁₄, ""14-dimensional"", ""fourteen dimensions"" and 14D returns no index object; the tower table in §12.11.0.11 runs D = 8 to 13 and the Mathematical Compendium's directed system is χ(Λ₁₃) → … → χ(Λ₈), the 14D reading appearing only as a bounded ""direction""/limit."		No 14D index in the main volume; tower stops at 13	**No Λ₁₄ / 14D index exists in the main volume.** Zero hits for fourteen dimensions or Λ₁₄. The tower is defined to **Λ₁₃**.	182637ad-bb08-42e0-ae6e-58708afa667a	52	121
PO-0011	claim	(claim, no number)	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		§29.2.2 grades the reading unclosable and explicitly disowns support from the computed results, and Register 1245 records the same; the Index of Indices adds that §32.6.1 places the multiverse outside all four indexes.		Multiverse reading is unclosable and unasserted	"§29.2.2 is titled **""A reading the language cannot close.""** … It is graded **unclosable — ""not false, not true, unclosable""** … **""What was computed stands and does not support it.""** §32.1.4 proves the operator ℛ(X) ⊆ ∏ᵢ Aᵢ(X) *cannot* produce another index"	182637ad-bb08-42e0-ae6e-58708afa667a	52	123
PO-0012	claim	(claim, no number)	CORRECTLY-UPDATED	MEDIUM	The_Method_1_6-2.md		No volume asserts a contradiction; §12.11.0.7–§12.11.0.9 already hold both readings as frame-dependent (arrow conditional on the empty-destination assumption, forward and reversed indexes both lawful, their union costing E = 2,857), which is the correction's own position.		Time arrow is frame-dependent, not a contradiction	1.6's §6.2 says (reader-facing, in the chapter that's about to become new Chapter 4 + The paper's §11 says the exact opposite conclusion Both are true, but your interpretation is incorrect. You are forgetting observation...	182637ad-bb08-42e0-ae6e-58708afa667a	52	198
PO-0015	numeric	24,585	CORRECTLY-UPDATED	HIGH	The_Method_1_6___Mathematical_Compendium-2.md		24,585 is the replacement count the correction moved to, and the volume already prints it while marking the earlier statement REFUTED as a property of the 219-cover biased sample.		Seed bit-table refuted: 24,585 minimum covers, not 219	"Properties 1–3 are not ""untested at other caps"" — they are refuted at the Λ₈ cap itself. R 602's 219 covers were a biased randomized sample; exact enumeration finds **24,585 minimum covers**, and only corner 3 is common to all of them. The five-cell bit-word table describes the sample, not the object. … The seed itself moved 7→10 at the d-shell, in exact proportion to the recorded size law."	a3cec372-582c-4883-ade4-28ce9ab38686	53	40
PO-0017	claim	(claim, no number)	CORRECTLY-UPDATED	HIGH	The_Method_1_6___Mathematical_Compendium-2.md		"The seated compendium entry ""The tower's two ends joined"" carries the corrected form verbatim — bracket rather than bit, proof at full resolution with no bit-encoding, strict MAP form REFUTED — and no volume asserts a single at-either-extreme bit as lawful."		The binary thesis corrected: bracket, not bit	your single at-either-extreme bit is *not closure-lawful* (non-monotone, image E=1 — it breaks the very property the proof lives in), but its two one-sided halves (at-top, at-bottom) are each lawful homomorphisms (both E=0). The connection's native language turned out to be **the bracket — the book's own house currency — not the bit.**	a3cec372-582c-4883-ade4-28ce9ab38686	53	55
PO-0018	numeric	409	CORRECTLY-UPDATED	MEDIUM	The_Method_1_6-2.md		409 is the register that flagged dim(Lambda-8) = 8 as asserted-not-derived, and the volume cites it while printing the corrected width-based value 7.		dim(Lambda-8) is 7, not 8	The book asserts dim(Λ₈) = 8 via Dilworth from the width of J(Λ) — and flags it (register 409) as *asserted, never derived*. The derivation now exists, both directions: an explicit **7-element antichain** in J(Λ), and a **partition of J(Λ) into 7 chains**. Width = 7, so by the book's own cited theorem, **dim(Λ₈) = 7.**	8c611d46-109d-401f-a272-5f28f0d0f7fd	55	11
PO-0019	numeric	15,150	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		15,150 at Lambda-12 is the recomputed replacement figure, and the volume prints it alongside the explicit statement that the 2,475 previously printed is withdrawn.		Two-parent K breakage is 15,150/45,450, 2,475 withdrawn	"**MC-25 correction — use 15,150 / 45,450, not 2,475.** BUILD56 §12.11.5 has *recomputed* the two-parent K breakage to **15,150 @Λ₁₂ / 45,450 @Λ₁₃ (21.4%/22.8%)** and explicitly withdrawn the 2,475. My reconstruction matches the recomputed figures exactly. The OWED-EXPANSIONS-2 row (register 230, ""2,475"") is **stale**; the main text is authoritative."	c6fb39a7-9188-4d8f-bc28-f55895a20064	61	1
PO-0019	numeric	45,450	CORRECTLY-UPDATED	HIGH	The_Method_1_6___Mathematical_Compendium-2.md		45,450 at Lambda-13 is the recomputed replacement figure the correction endorses, and the compendium carries it with the matching 21.4%/22.8% percentages.		Two-parent K breakage is 15,150/45,450, 2,475 withdrawn	"**MC-25 correction — use 15,150 / 45,450, not 2,475.** BUILD56 §12.11.5 has *recomputed* the two-parent K breakage to **15,150 @Λ₁₂ / 45,450 @Λ₁₃ (21.4%/22.8%)** and explicitly withdrawn the 2,475. My reconstruction matches the recomputed figures exactly. The OWED-EXPANSIONS-2 row (register 230, ""2,475"") is **stale**; the main text is authoritative."	c6fb39a7-9188-4d8f-bc28-f55895a20064	61	1
PO-0020	claim	(claim, no number)	CORRECTLY-UPDATED	HIGH	The_Method_1_6___Mathematical_Compendium-2.md		"The MC-33 entry (""The fourteenth axis, and the tower's last stage"") states exactly the corrected position — the fill arithmetic cannot separate measurement from relabel, the door (independence) draws the line — and no volume anywhere claims a ratio below 1 marks a measurement."		'ratio below 1 marks a measurement' is false	"**""ratio < 1 marks a measurement""** — **false.** I tested it: a non-constant relabel has ratio 1/V < 1 too. The measurement/relabel line is drawn by the *door* (independence), not by the fill arithmetic. Any entry must not claim ratio distinguishes them."	c6fb39a7-9188-4d8f-bc28-f55895a20064	61	55
PO-0021	numeric	840	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		The correction moved the parity rule from Λ₈ (504 cells) to Λ₉ (840 cells, E = 750), and the volume prints exactly the replacement — parity |Δℓ| = 1 imposed on Λ₉ at 840 cells, E = 750.		Parity rule is imposed on Λ₉ not Λ₈; 840/E=750 vs 504/E=456	That resolves discrepancy 2 cleanly. **The parity rule is imposed on Λ₉, not Λ₈** — `|Δℓ|=1` on Λ₉ gives exactly **840 cells**, matching the source. My instrument had it on Λ₈ (504). ... **Parity imposition confirmed: 840 cells, E=750** on Λ₉ — exact match.	2f6e0568-b5bc-4709-8eca-7c64aeea87bb	62	13
PO-0021	numeric	750	CORRECTLY-UPDATED	HIGH	The_Method_1_6___The_Register-2.md		E = 750 is the confirmed post-correction defect of the parity rule on Λ₉, and registers 441 and 471 attach it to exactly that rule rather than to the withdrawn Λ₈ figure of 456.		Parity rule is imposed on Λ₉ not Λ₈; 840/E=750 vs 504/E=456	That resolves discrepancy 2 cleanly. **The parity rule is imposed on Λ₉, not Λ₈** — `|Δℓ|=1` on Λ₉ gives exactly **840 cells**, matching the source. My instrument had it on Λ₈ (504). ... **Parity imposition confirmed: 840 cells, E=750** on Λ₉ — exact match.	2f6e0568-b5bc-4709-8eca-7c64aeea87bb	62	13
PO-0022	numeric	342	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		342 is the absolute-value-folded E1 ΔS = 1 entry (240 + 102) the correction confirmed, and the volume's image table prints E1 264 342 180 54 — the folded, not the withdrawn signed, reading.		EM image table folds ΔS by absolute value, not signed	The source is folding ΔS by **absolute value** — ΔS=1 column = |ΔS|=1 = my (−1)+(+1) = 240+102 = **342** ✓; ΔS=2 = 156+24 = **180** ✓; ΔS=3 = 54+0 = **54** ✓. And M1: 232+105 = **337** ✓ ... My 13-cell/E=1 result came from using *signed* ΔS (which is not a clean rectangle because E1 has no +3).	2f6e0568-b5bc-4709-8eca-7c64aeea87bb	62	13
PO-0022	numeric	337	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		337 is the absolute-value-folded M1 ΔS = 1 entry (232 + 105) the correction confirmed, and the volume's image table prints M1 262 337 171 44 rather than the withdrawn signed 13-cell/E = 1 reading.		EM image table folds ΔS by absolute value, not signed	The source is folding ΔS by **absolute value** — ΔS=1 column = |ΔS|=1 = my (−1)+(+1) = 240+102 = **342** ✓; ΔS=2 = 156+24 = **180** ✓; ΔS=3 = 54+0 = **54** ✓. And M1: 232+105 = **337** ✓ ... My 13-cell/E=1 result came from using *signed* ΔS (which is not a clean rectangle because E1 has no +3).	2f6e0568-b5bc-4709-8eca-7c64aeea87bb	62	13
PO-0026	numeric	24,585	CORRECTLY-UPDATED	HIGH	The_Method_1_6___Mathematical_Compendium-2.md		24,585 is the replacement figure from exact enumeration, and the Compendium already records the complement pairings as REFUTED and the earlier claim as a property of the 219-cover biased sample.		219 covers were a biased sample; 24,585 minimum covers exist	"Properties 1–3 are not ""untested at other caps"" — they are refuted at the Λ₈ cap itself. R 602's 219 covers were a biased randomized sample; exact enumeration finds **24,585 minimum covers**, and only corner 3 is common to all of them. The five-cell bit-word table describes the sample, not the object."	dd6f1a2a-6406-4938-a9c8-559d5e0036a0	Book-layer work and memory systems	15
